id,toxic,severe_toxic,obscene,threat,insult,identity_hate
19d4e1a7b2124e11,0,0,0,0,0,0
19d857728db1353c,0,0,0,0,0,0
19e24db9690cb0f9,0,0,0,0,0,0
19e51918ab84be9a,0,0,0,0,0,0
19e55251f1174837,0,0,0,0,0,0
19eac83186f0a800,0,0,0,0,0,0
19eb3cef947d0903,0,0,0,0,0,0
19eca42ae1d31cc4,0,0,0,0,0,0
19f7a508407d3e34,0,0,0,0,0,0
19faf10adf30ccb8,0,0,0,0,0,0
19fb4b79e8b26dc8,0,0,0,0,0,0
19fed090352b2d9f,0,0,0,0,0,0
19fff3f174595cc8,0,0,0,0,0,0
1a0216c87991037c,0,0,0,0,0,0
1a14fea21c910bb2,0,0,0,0,0,0
1a1bed648a4ec13f,0,0,0,0,0,0
1a23271f48e1e8af,0,0,0,0,0,0
1a2843b373407cc5,0,0,0,0,0,0
1a2c73f1ff47c70e,0,0,0,0,0,0
1a2db13160cef0f7,0,0,0,0,0,0
1a331aed8e02fb5e,0,0,0,0,0,0
1a33dfb5b8a8e819,0,0,0,0,0,0
1a39724d1611e1ec,0,0,0,0,0,0
1a43566af1920ade,0,0,0,0,0,0
1a4ff4ffd81365d5,0,0,0,0,0,0
1a533014b9391405,0,0,0,0,0,0
1a5b0b2948a40246,1,0,0,0,0,0
1a5c3194b758d3b2,0,0,0,0,0,0
1a5c5ae79da33c4c,0,0,0,0,0,0
1a5c6ed3d6bc775a,0,0,0,0,0,0
1a63f96fd5cefaa9,0,0,0,0,0,0
1a6fdf040376abde,0,0,0,0,0,0
1a761b2782e43cb7,0,0,0,0,0,0
1a77d1f2c2f261f1,0,0,0,0,0,0
1a82488e2759326b,0,0,0,0,0,0
1a830e441697fe71,0,0,0,0,0,0
1a88cc6cf6177e99,0,0,0,0,0,0
1a89c26b39fbf889,0,0,0,0,0,0
1a8d0348001a4e38,0,0,0,0,0,0
1a8e662054b3dda8,0,0,0,0,0,0
1a8ed73d9cdfeeff,0,0,0,0,0,0
1a93239c00f6feb1,0,0,0,0,0,0
1a994862d7944be4,0,0,0,0,0,0
1a9ba16f3e93c972,0,0,0,0,0,0
1a9be98b74a3d14d,0,0,0,0,0,0
1a9d532c0088ee8c,0,0,0,0,0,0
1a9f18243f803acb,0,0,0,0,0,0
1aa8a66091b6ca0e,0,0,0,0,0,0
1aac0ee7f39b0323,0,0,0,0,0,0
1ab14224fd4d7217,1,0,1,0,1,0
1ab155088be523be,0,0,0,0,0,0
1ab5fee8133ba80e,0,0,0,0,0,0
1abeb552b7f1cdcc,0,0,0,0,0,0
1ac51f95c9f34e94,0,0,0,0,0,0
1ad02e64223b6327,0,0,0,0,0,0
1ad172af2efa37fd,0,0,0,0,0,0
1add821407d56499,0,0,0,0,0,0
1ae42bd9d1db8a7f,0,0,0,0,0,0
1ae63cdf585dffd3,0,0,0,0,0,0
1aeadb6ddc49eab9,0,0,0,0,0,0
1aeb5f523b286891,0,0,0,0,0,0
1aeb842ec889dbef,0,0,0,0,0,0
1aeed94b2200e299,0,0,0,0,0,0
1af2c39512db21bb,0,0,0,0,0,0
1af2f8c02317e581,0,0,0,0,0,0
1af4e236ed81a3fc,0,0,0,0,0,0
1b00150efa128149,1,0,0,0,0,0
1b039a86620a791d,0,0,0,0,0,0
1b09cab4a4d5f496,0,0,0,0,0,0
1b0aec0a5e30b4af,0,0,0,0,0,0
1b0de96cad9e5aa1,0,0,0,0,0,0
1b0eeecf73b04e86,0,0,0,0,0,0
1b19e1799bfc7c35,0,0,0,0,0,0
1b20c73de687e058,0,0,0,0,0,0
1b2b4cf20aad4577,0,0,0,0,0,0
1b2c011be041eb22,0,0,0,0,0,0
1b2d8944d8d44b4d,0,0,0,0,0,0
1b2deed1b4a63933,0,0,0,0,0,0
1b33e2534323ee50,0,0,0,0,0,0
1b346b1b44c0b60b,0,0,0,0,0,0
1b3615638e95be3a,0,0,0,0,0,0
1b3665659529a5d2,0,0,0,0,0,0
1b375a93d75395d4,0,0,0,0,0,0
1b3a6936a549fb69,0,0,0,0,0,0
1b3ae76f669f6bf2,1,0,0,0,0,0
1b3b74ff023479ba,0,0,0,0,0,0
1b4293b49d675c34,0,0,0,0,0,0
1b4943d07ea7e5ca,0,0,0,0,0,0
1b4ef0a7d5347534,0,0,0,0,0,0
1b5066a3cc652785,0,0,0,0,0,0
1b513bf34407c8e9,0,0,0,0,0,0
1b53275689f88bb8,1,0,0,0,0,0
1b55877fa24ccb02,0,0,0,0,0,0
1b558ff543f35b11,0,0,0,0,0,0
1b57189800bc26f5,0,0,0,0,0,0
1b5cc80a25d49736,0,0,0,0,0,0
1b656a7b41b09e90,0,0,0,0,0,0
1b6afb6051ad3a2d,0,0,0,0,0,0
1b6c47597477ea36,0,0,0,0,0,0
1b6dce9f9c39ee66,0,0,0,0,0,0
1b6f55a539c15590,0,0,0,0,0,0
1b742f89325cb0c0,0,0,0,0,0,0
1b8a895f2ea47e26,0,0,0,0,0,0
1b955701e5e355bd,0,0,0,0,0,0
1b9dc6ebdaf11948,0,0,0,0,0,0
1ba55d14103b1173,0,0,0,0,0,0
1baae3184f049db7,1,0,0,0,1,0
1bace74091e87373,0,0,0,0,0,0
1bbbc05b4bbc3ab0,1,0,1,0,0,0
1bbc4adef802732b,0,0,0,0,0,0
1bbd622c68443d84,0,0,0,0,0,0
1bc157ea5b13a117,0,0,0,0,0,0
1bc29292311d89c9,0,0,0,0,0,0
1bc3337e67e72d8d,0,0,0,0,0,0
1bc3b4e1ab23d625,0,0,0,0,0,0
1bc5bc2daf0a5067,1,0,0,0,1,0
1bca9e765cd080c4,0,0,0,0,0,0
1bd51aefe0227853,0,0,0,0,0,0
1bdc727c4ec6edfc,0,0,0,0,0,0
1bdd2abadb97f20c,0,0,0,0,0,0
1be00e846d2702f6,0,0,0,0,0,0
1be740d0b05a7f86,0,0,0,0,0,0
1bec34a9e763f0d0,0,0,0,0,0,0
1beee2fc0b475440,0,0,0,0,0,0
1befb61ab3eb33fb,0,0,0,0,0,0
1bf0a1ca962bbf98,0,0,0,0,0,0
1bf0fd41bfafc455,0,0,0,0,0,0
1bf4ee107565275e,0,0,0,0,0,0
1bf708cef14810fe,0,0,0,0,0,0
1bf78f079338219e,0,0,0,0,0,0
1bf7dfd0e00a6bbb,0,0,0,0,0,0
1c0118a029365eb4,0,0,0,0,0,0
1c04827d9cfc4f8c,0,0,0,0,0,0
1c05663c463f166b,0,0,0,0,0,0
1c05be273e349fdc,0,0,0,0,0,0
1c0e3fa6c8d80b1d,0,0,0,0,0,0
1c11598310fe9830,0,0,0,0,0,0
1c1e365c61fe67ba,0,0,0,0,0,0
1c1f6545879876a6,0,0,0,0,0,0
1c201b038d408401,0,0,0,0,0,0
1c2080317cc6dfc0,0,0,0,0,0,0
1c212369d2a1f05b,0,0,0,0,0,0
1c2c19e4d4ce2f66,0,0,0,0,0,0
1c31617f623b26aa,0,0,0,0,0,0
1c39354aef089c55,0,0,0,0,0,0
1c485e969ee1518e,0,0,0,0,0,0
1c4cf88c9c04466c,0,0,0,0,0,0
1c4f25da10fc8a33,0,0,0,0,0,0
1c51ad1454f8c838,0,0,0,0,0,0
1c59ab6c4b725e3e,0,0,0,0,0,0
1c5b65245ed5334a,0,0,0,0,0,0
1c6766cbabf66a21,0,0,0,0,0,0
1c68fda07c650809,0,0,0,0,0,0
1c6cf0129640f1d9,0,0,0,0,0,0
1c6cf451753a32df,0,0,0,0,0,0
1c8d924dc6498160,0,0,0,0,0,0
1c91aef081632d2f,0,0,0,0,0,0
1c9405348b5c55fa,0,0,0,0,0,0
1c9517ac055d38bf,0,0,0,0,0,0
1c953cd7362cd1bd,0,0,0,0,0,0
1c9dcbf34a7cfe16,0,0,0,0,0,0
1c9e4063fb35f4a6,0,0,0,0,0,0
1c9e543c2e6734c6,0,0,0,0,0,0
1ca119755eb6e521,0,0,0,0,0,0
1ca32e3575945845,1,0,1,0,1,0
1ca4475ce59593c3,0,0,0,0,0,0
1ca88e4adc1fd1b0,0,0,0,0,0,0
1ca89a6ec4690e88,1,0,1,0,0,0
1cb849930c15e414,0,0,0,0,0,0
1cb89846ef644c16,0,0,0,0,0,0
1cb8f5efcc7bec96,0,0,0,0,0,0
1cba7245ccf14bbf,1,0,0,0,0,0
1cba7d19828140fd,0,0,0,0,0,0
1cc9f5a988ff323e,0,0,0,0,0,0
1ccc062d952303e4,0,0,0,0,0,0
1ccc3de9ca6c2c7e,0,0,0,0,0,0
1ccd3b1bab41c7fb,0,0,0,0,0,0
1cd16d190dd6230c,0,0,0,0,0,0
1cd2cd05a9e032b7,0,0,0,0,0,0
1ce1c8ecdceec0f7,0,0,0,0,0,0
1ce6f23dc8b49557,0,0,0,0,0,0
1ce725eb27aaf2a9,0,0,0,0,0,0
1ce7dee2356f3e51,0,0,0,0,0,0
1ce818450d2a6a6a,0,0,0,0,0,0
1cf28dfa167523bf,0,0,0,0,0,0
1cf35a4994fa0881,0,0,0,0,0,0
1cfc470bffc5b2a7,0,0,0,0,0,0
1d02fca068d3a38d,1,0,0,0,1,0
1d08d41bb68d02bd,0,0,0,0,0,0
1d097c4b6641f723,0,0,0,0,0,0
1d0e2f607cdba5cb,0,0,0,0,0,0
1d0e41b359cde0ab,0,0,0,0,0,0
1d119cccb3c1ec39,0,0,0,0,0,0
1d1446cc535184f6,0,0,0,0,0,0
1d14bda564da6b6f,1,0,0,0,0,0
1d1a1acc8696c724,0,0,0,0,0,0
1d1ce8cefd7a78f9,0,0,0,0,0,0
1d1d44836977085f,0,0,0,0,0,0
1d1d9d06d738084e,1,0,0,0,0,0
1d1e6609d9065a25,1,0,1,0,1,0
1d2126e84794e39d,1,0,1,0,1,0
1d21c8b85aaee0a6,0,0,0,0,0,0
1d2299d4b41cd1f4,0,0,0,0,0,0
1d2390f300e413f8,1,0,1,0,0,0
1d3c4703654e69bd,0,0,0,0,0,0
1d3e7e1e7f768c9a,0,0,0,0,0,0
1d3f3ebf2b51eb14,0,0,0,0,0,0
1d3fda5acf4274f8,0,0,0,0,0,0
1d401670124b0305,0,0,0,0,0,0
1d447288cf152694,0,0,0,0,0,0
1d4b827b082a06bd,0,0,0,0,0,0
1d5195b92872d3c2,0,0,0,0,0,0
1d52a26de936c822,0,0,0,0,0,0
1d53edcf6746afde,0,0,0,0,0,0
1d5c63ba045a058a,0,0,0,0,0,0
1d60bb14d0853230,0,0,0,0,0,0
1d70df06e376bbdc,0,0,0,0,0,0
1d71a398ad6e0efd,0,0,0,0,0,0
1d71c6120cdf885c,0,0,0,0,0,0
1d7b148585611770,0,0,0,0,0,0
1d7fa087191a4c0d,0,0,0,0,0,0
1d864f1588f67076,1,0,0,0,0,0
1d872da39e4283f9,0,0,0,0,0,0
1d884d7cf955ad46,0,0,0,0,0,0
1d8d7a2ede11c571,0,0,0,0,0,0
1d960e539614b23b,0,0,0,0,0,0
1d96df13bf09b7eb,0,0,0,0,0,0
1d9904bc70df0e2c,0,0,0,0,0,0
1d9b633117484959,0,0,0,0,0,0
1d9c6ad27ea7e51e,0,0,0,0,0,0
1d9dc2a03b7cd58e,0,0,0,0,0,0
1da013b6d47544c2,0,0,0,0,0,0
1da36a612d33559c,1,0,1,0,1,1
1da4f3a8b44dd3e5,0,0,0,0,0,0
1da5f326046f3738,0,0,0,0,0,0
1da61c60fd2bc081,0,0,0,0,0,0
1dacc273fc545286,0,0,0,0,0,0
1daed4f5b59fc8f8,0,0,0,0,0,0
1db1a52a02fcc0f1,0,0,0,0,0,0
1db21066159d8596,0,0,0,0,0,0
1db7f0106912497d,0,0,0,0,0,0
1dc5247393e7f8bf,0,0,0,0,0,0
1dc5cc4c35ce0997,0,0,0,0,0,0
1dc5f6da3a451777,1,0,0,0,1,1
1dc6b1f01696503f,0,0,0,0,0,0
1dc6c925799e6895,0,0,0,0,0,0
1dca2dffa092a9de,0,0,0,0,0,0
1dca539d4affc377,0,0,0,0,0,0
1dca8ef71859cc39,0,0,0,0,0,0
1dda3c2d5182a608,0,0,0,0,0,0
1ddd6a2cc48c2537,0,0,0,0,0,0
1de7ff74bd354bd0,0,0,0,0,0,0
1de9870bbe81b7a4,0,0,0,0,0,0
1deaa720165fe00a,0,0,0,0,0,0
1deacd6375148c82,0,0,0,0,0,0
1df178a3cb1e8841,0,0,0,0,0,0
1df78d22dece0198,0,0,0,0,0,0
1df923825358cf4b,0,0,0,0,0,0
1dfa41c5fb592ee8,0,0,0,0,0,0
1dfb92d2f42d66e0,0,0,0,0,0,0
1dfc064d988ba9d9,1,0,0,0,0,0
1dfdc867a37c2a63,0,0,0,0,0,0
1e05f18b5a0edce9,0,0,0,0,0,0
1e080fc7e572b334,0,0,0,0,0,0
1e0f83333fb82953,0,0,0,0,0,0
1e112472628970ec,0,0,0,0,0,0
1e1a209c701bca3d,0,0,0,0,0,0
1e1bcad448435303,0,0,0,0,0,0
1e1ff0c4beceb66f,1,0,1,0,1,0
1e203dfa0ab0430b,0,0,0,0,0,0
1e2526e2d17ab62c,0,0,0,0,0,0
1e25fadd8afb054c,0,0,0,0,0,0
1e2af7a5b11a7d27,0,0,0,0,0,0
1e2e57362a0a3a03,0,0,0,0,0,0
1e331316cdffb37b,0,0,0,0,0,0
1e360511c5a856e1,0,0,0,0,0,0
1e36322dd0ab421e,0,0,0,0,0,0
1e383a9030b3f30e,0,0,0,0,0,0
1e3ac9a65e053476,0,0,0,0,0,0
1e40273ba8214d66,0,0,0,0,0,0
1e44ec016675c9a8,0,0,0,0,0,0
1e4e79fe0e7a51c7,0,0,0,0,0,0
1e598cff849d31dc,0,0,0,0,0,0
1e5b8fdde0e4a995,0,0,0,0,0,0
1e61e1af7ac8eada,0,0,0,0,0,0
1e6b732c678f6910,1,0,1,1,1,0
1e762d0e8f59f364,0,0,0,0,0,0
1e7bab903cfc468c,0,0,0,0,0,0
1e7f6346ef6a719c,0,0,0,0,0,0
1e8354c0e4af1920,1,0,1,0,0,0
1e8ddd15637647d9,0,0,0,0,0,0
1e92f8a2a0c261d0,1,0,0,0,0,0
1e947ba31ab6cb99,0,0,0,0,0,0
1e955ef7221e9cc7,0,0,0,0,0,0
1e95a1aec536b5e2,0,0,0,0,0,0
1e9e11b74cfbc44f,0,0,0,0,0,0
1ea00c2d4eef1173,0,0,0,0,0,0
1eae60fd9b6a1511,0,0,0,0,0,0
1ebdcecfcb478a75,0,0,0,0,0,0
1ebf405d808ac1ff,0,0,0,0,0,0
1ec415a41c5b0eab,0,0,0,0,0,0
1ec42d1af8476af3,0,0,0,0,1,0
1ec54eaef3e516bd,0,0,0,0,0,0
1ecb94749a72e2e4,0,0,0,0,0,0
1eceebfcbfcad5ba,0,0,0,0,0,0
1ed7e62d128948a1,0,0,0,0,0,0
1ed938ae5b5d3a90,0,0,0,0,0,0
1edc940b761d95e4,1,0,1,0,1,0
1ee7c9982c2a355d,1,0,1,0,1,0
1ee81f1eb66cb98a,0,0,0,0,0,0
1ee93a8f4aee5614,0,0,0,0,0,0
1eeb5f133c1a932b,0,0,0,0,1,0
1ef3769184638351,0,0,0,0,0,0
1ef7e0148b7c14fb,0,0,0,0,0,0
1ef88425200b4ff0,0,0,0,0,0,0
1ef8f48f683d883f,0,0,0,0,0,0
1efd177624f2183b,0,0,0,0,0,0
1f04ff73cf90a5d3,0,0,0,0,0,0
1f08a4ef564d7ab8,0,0,0,0,0,0
1f0c9f4bf6315275,0,0,0,0,0,0
1f10fcd638fa825a,0,0,0,0,0,0
1f1521f2024624c8,0,0,0,0,0,0
1f18f87319641f18,0,0,0,0,0,0
1f1bf7368a1923f4,0,0,0,0,0,0
1f1dcd57ee516dc5,0,0,0,0,0,0
1f205e642ebf0cb4,0,0,0,0,0,0
1f2611c4fd0ce6ca,0,0,0,0,0,0
1f267da0318478fe,0,0,0,0,0,0
1f299afb467f0242,1,0,0,0,0,0
1f322316f67cd84e,0,0,0,0,0,0
1f34d831a27767d8,0,0,0,0,0,0
1f3716a06d394789,0,0,0,0,0,0
1f3b590c33a4edc9,0,0,0,0,0,0
1f3c9f8768a84a66,0,0,0,0,0,0
1f436858ede0cc79,0,0,0,0,0,0
1f474d30c490a999,0,0,0,0,0,0
1f5276c673ca717f,0,0,0,0,0,0
1f614e9b748c6d69,0,0,0,0,0,0
1f648b7970c76b78,0,0,0,0,0,0
1f680be2b0e75667,0,0,0,0,0,0
1f70994bd5c269fd,0,0,0,0,0,0
1f70f348c3dae2cc,0,0,0,0,0,0
1f7509ae3bb6775a,0,0,1,0,1,0
1f7c2b12b2ca7777,0,0,0,0,0,0
1f7fe3068f1ed18f,0,0,0,0,0,0
1f8069fe01ff1721,1,0,0,0,0,0
1f80d19217b7c84e,0,0,0,0,0,0
1f81cfe5e4b5a54e,0,0,0,0,0,0
1f831b752e382ae9,0,0,0,0,0,0
1f844d010e6f735a,0,0,0,0,0,0
1f8621257ec1bd7d,0,0,0,0,0,0
1f88e3f41ff557da,0,0,0,0,0,0
1f8ef63c734a565a,0,0,0,0,0,0
1f8fcb059cf126c9,0,0,0,0,0,0
1f905b837adf21f6,0,0,0,0,0,0
1f90f28dfea2321d,0,0,0,0,0,0
1f938f32cace424d,0,0,0,0,0,0
1f9736940019acad,0,0,0,0,0,0
1f999c0b37c66008,0,0,0,0,0,0
1f9de57a7d25de95,0,0,0,0,0,0
1fa33eb24ba2ab47,0,0,0,0,0,0
1fa9ecd93d94c088,0,0,0,0,0,0
1fac36a20812c4a1,0,0,0,0,0,0
1fb415b8abd4dbc5,0,0,0,0,0,0
1fb6cf0d3535ff62,0,0,0,0,0,0
1fba6a9d568e6ff1,0,0,0,0,0,0
1fc0fd1bee6ccf92,0,0,0,0,0,0
1fc4148e79975b15,0,0,0,0,0,0
1fc606c24c5b61bc,0,0,0,0,0,0
1fceb4025b4acd89,0,0,0,0,0,0
1fd02c719e203201,0,0,0,0,0,0
1fde0f4b54ec60ee,0,0,0,0,0,0
1fde183cbb01693f,0,0,0,0,0,0
1fe20f8609b6fdf3,0,0,0,0,0,0
1fe289d74f2de377,0,0,0,0,0,0
1ff16ee248ec9980,0,0,0,0,0,0
1ff433d905b3d5f3,0,0,0,0,0,0
1ff808746acc4f43,0,0,0,0,0,0
1ff979a01affbf9e,0,0,0,0,0,0
1ff98c6caa60a952,0,0,0,0,0,0
200164b1eb641d26,0,0,0,0,0,0
200872f647964137,0,0,0,0,0,0
200b5279279ff838,0,0,0,0,0,0
200b9cb9f041a2a4,0,0,0,0,0,0
20121f5976ebdd77,0,0,0,0,0,0
201467b8c278afff,0,0,0,0,0,0
20158c06b309eadf,0,0,0,0,0,0
2017fcd1b6ec2a40,0,0,0,0,0,0
201f208d0462d0d9,0,0,0,0,0,0
20200df863e8fdb7,0,0,0,0,0,0
202b154095ca3358,0,0,0,0,0,0
202e914f9225355b,0,0,0,0,0,0
2030aea9d042d9de,0,0,0,0,0,0
2036796b6bc7cd00,0,0,0,0,0,0
203aaaeaea068214,0,0,0,0,0,0
203b328fbf0fe4bd,0,0,0,0,0,0
203d7ad2906cca38,0,0,0,0,0,0
2040644271b7cd54,1,0,0,0,1,0
204274118ca6e2c3,0,0,0,0,0,0
20440868e0cbb7eb,0,0,0,0,0,0
2048f8c67e2380fd,0,0,0,0,0,0
2049148980cd6665,1,0,1,0,1,1
204fad3fec6482a2,0,0,0,0,0,0
205424bde1853f25,0,0,0,0,0,0
205e036e70d36926,0,0,0,0,0,0
205fd2995b4fd1d1,0,0,0,0,0,0
2067b6644c428e33,0,0,0,0,0,0
206990e4b3b45aff,0,0,0,0,0,0
206ec94da465411a,0,0,0,0,0,0
20734f7a5c40dc42,0,0,0,0,0,0
207634b3ec389daa,0,0,0,0,0,0
207d8dab89ee7f0c,0,0,0,0,0,0
2080abb4ba4ebaa5,0,0,0,0,0,0
2086aca11c1ebc0d,0,0,0,0,0,0
208a8df4256b5d25,0,0,0,0,0,0
208b63da750b1960,0,0,0,0,0,0
208d0a2578b2b5db,0,0,0,0,0,0
2090dfbd42c6bb1a,0,0,0,0,0,0
2093b009df4dce1c,1,0,0,0,1,0
20980881f9dfaa55,0,0,0,0,0,0
209e6c4c9b26c4ee,0,0,0,0,0,0
20a3b10dca5e50d9,0,0,0,0,0,0
20a9733a90797958,0,0,0,0,0,0
20adf18f873a2747,0,0,0,0,0,0
20ae1718ca182fc6,0,0,0,0,0,0
20aede4c6ade32b5,0,0,0,0,0,0
20b6f37a88293867,0,0,0,0,0,0
20b750007fc8324b,0,0,0,0,0,0
20b8b12a83d62f36,0,0,0,0,0,0
20bf49fece0cc250,0,0,0,0,0,0
20bfacf5672ea0c4,0,0,0,0,0,0
20c027f763ce97c6,0,0,0,0,0,0
20c6932650d64e88,0,0,0,0,0,0
20c6c717e73c0473,0,0,0,0,0,0
20c86ba1392f963a,0,0,0,0,0,0
20cc7b780769a452,0,0,0,0,0,0
20cd2d58829f3aee,0,0,0,0,0,0
20d0cf6c35c32b26,0,0,0,0,0,0
20d4911518d8c35a,0,0,0,0,0,0
20d780bf2acc0bb9,0,0,0,0,0,0
20e59fb545283c89,0,0,0,0,0,0
20e785fde7d8f9f8,0,0,0,0,0,0
20f92ea8e1690ba8,0,0,0,0,0,0
20fcee420138272d,0,0,0,0,0,0
20ffbcbac6b15ed4,0,0,0,0,0,0
21045929f87725f0,0,0,0,0,0,0
2115351b2a90f7e3,0,0,0,0,0,0
211643fbdc5d735a,0,0,0,0,0,0
21182ce96e37edb6,0,0,0,0,0,0
211b3c1e7bf48c07,0,0,0,0,0,0
211fd00102e35263,0,0,0,0,0,0
211fee7b1630f4c2,0,0,0,0,0,0
21215383ba07f67e,0,0,0,0,0,0
2129902e86ba7449,0,0,0,0,0,0
212cca56417fad25,0,0,0,0,0,0
212e223d0fa10058,0,0,0,0,0,0
213d96c798cf5a35,0,0,0,0,0,0
2146fd20352d91b8,0,0,0,0,0,0
214740954fc099a5,0,0,0,0,0,0
2149e03466fdd93e,0,0,0,0,0,0
2155ace919af5616,0,0,0,0,0,0
21600d2ae42188c3,0,0,0,0,0,0
2167c173cc414593,0,0,0,0,0,0
21696029e0345ea5,0,0,0,0,0,0
216eec9bc96fecb7,0,0,0,0,0,0
2170aef6c9bfc39c,0,0,0,0,0,0
217337c310b484d9,0,0,0,0,0,0
217448b4ef797b8b,0,0,0,0,0,0
217679e7d77b6139,0,0,0,0,0,0
2177130ec69050d9,0,0,0,0,0,0
21797b3813e25519,0,0,0,0,0,0
217ab95223c8d047,0,0,0,0,0,0
217d0bd4d5dc44c4,0,0,0,0,0,0
2180c83dc545c68d,0,0,0,0,0,0
2183ef4655113cd4,0,0,0,0,0,0
218818db3fb41637,0,0,0,0,0,0
218f6b440df63b94,0,0,0,0,0,0
2191465d332c9d78,0,0,0,0,0,0
2193b05e89fca6bd,0,0,0,0,0,0
21a3f00d39cefb15,0,0,0,0,0,0
21a8d6268f06bd50,1,1,1,0,1,1
21ab80ed15b5a2fa,0,0,0,0,0,0
21ad17491e8ffedf,1,0,0,0,0,0
21b56d958ebba2cf,0,0,0,0,0,0
21b9fb99e599f68e,0,0,0,0,0,0
21bbdfc834d1e9c0,0,0,0,0,0,0
21c0ff1e2d710617,0,0,0,0,0,0
21c22e84c8219290,0,0,0,0,0,0
21c551112cd70246,0,0,0,0,0,0
21c6113183c34609,0,0,0,0,0,0
21cb8eb98f7191dc,0,0,0,0,0,0
21cbf7114f5a43f8,0,0,0,0,0,0
21cefd8bcdde317e,0,0,0,0,0,0
21d4592a27ca795c,0,0,0,0,0,0
21db14103d838b1d,0,0,0,0,0,0
21dd98ec63fae90f,0,0,0,0,0,0
21e051df5488bb51,1,0,0,0,0,0
21e15cabb02cd650,0,0,0,0,0,0
21e1928067e4de80,0,0,0,0,0,0
21e47b0616c0d105,0,0,0,0,0,0
21ebd89966eea7a2,0,0,0,0,0,0
21ef1f8db0994a85,1,0,1,0,1,1
21f23e9e5f192c46,0,0,0,0,0,0
21f38180e35b9af8,0,0,0,0,0,0
2200d74d8ab5f151,0,0,0,0,0,0
220247256a6c1bc9,0,0,0,0,0,0
2204788f8ba10558,0,0,0,0,0,0
220a78c6fae20566,0,0,0,0,0,0
220e0a0d0340e74b,0,0,0,0,0,0
221084439519f94b,0,0,0,0,0,0
22179215e28a202d,0,0,0,0,0,0
22185063a63b6f06,1,0,1,0,1,0
22213ae9a233a111,0,0,0,0,0,0
22298d3c4e59c994,0,0,0,0,0,0
222a971148f20d66,0,0,0,0,0,0
222e239d638b9482,0,0,0,0,0,0
222fd689a6403ade,0,0,0,0,0,0
223009147199a953,0,0,0,0,0,0
223177c9e664c1dc,0,0,0,0,0,0
223291dd50ab61ab,0,0,0,0,0,0
2235d70365e77996,0,0,0,0,0,0
2238b502b9c7ee61,0,0,0,0,0,0
2239d45daa374289,0,0,0,0,0,0
223c307e95ba8fcb,1,0,0,0,0,0
223e907bc5962a1b,0,0,0,0,0,0
22433f6d94c5b8c6,0,0,0,0,0,0
224c84b0a4125932,0,0,0,0,0,0
2253431a3abb7efb,0,0,0,0,0,0
225da12e5ea5d1f2,0,0,0,0,0,0
225e27daa0343736,0,0,0,0,0,0
225f8ada59532565,0,0,0,0,0,0
2264b5a363e262e1,0,0,0,0,0,0
2266c1a88334a6b0,0,0,0,0,0,0
22675b0351a5c48b,0,0,0,0,0,0
22679538c434e3b5,0,0,0,0,0,0
226a67a2f9b811f5,0,0,0,0,0,0
22747bc71eb672f8,0,0,0,0,0,0
2275371a9f7463e5,0,0,0,0,0,0
227938fa1ceb08e3,0,0,0,0,0,0
228048b3ed320349,0,0,0,0,0,0
22825645382f4721,0,0,0,0,0,0
2283a8dd9dc127eb,0,0,0,0,0,0
2283d4b76d52f2d6,0,0,0,0,0,0
228589511f5c4e22,0,0,0,0,0,0
2287f00c7c4e3dcc,0,0,0,0,0,0
228b5e325becebeb,0,0,0,0,0,0
228e988665de61b1,0,0,0,0,0,0
22910a1bf7f35dca,0,0,0,0,0,0
229cc6cdff7035e4,0,0,0,0,0,0
229cebad52668157,0,0,0,0,0,0
229da752860e46a6,0,0,0,0,0,0
22a1fe7cbe42d014,0,0,0,0,0,0
22a36b20e300e5ff,0,0,0,0,0,0
22a3b5ea14dd69e7,0,0,0,0,0,0
22a3bb90b37ca329,0,0,0,0,0,0
22a740984694df1a,0,0,0,0,0,0
22a849dd50b6b867,0,0,0,0,0,0
22ab50f6a90a6ee9,0,0,0,0,0,0
22ac4f805177c31e,0,0,0,0,0,0
22b29386bd90c168,0,0,0,0,0,0
22b29d904258c196,0,0,0,0,0,0
22b3539ee959e791,0,0,0,0,0,0
22b4abc9770cb038,0,0,0,0,0,0
22b54fae82d0b703,0,0,0,0,0,0
22b92708e16d2507,1,0,0,0,0,0
22c416e9434b340e,0,0,0,0,0,0
22cea6c926f39211,0,0,0,0,0,0
22d47c45e6115f9f,1,0,1,0,0,0
22d4b54eb763b1a0,0,0,0,0,0,0
22d5eec1aff65fb5,0,0,0,0,0,0
22d75fcba7bb3fd4,1,0,1,0,1,0
22d7e71cc3342a3b,0,0,0,0,0,0
22dcf2f71a32d55a,0,0,0,0,0,0
22e2dffbcbd75165,0,0,0,0,0,0
22e4c84aabb8a183,0,0,0,0,0,0
22e87aa26be67bfd,0,0,0,0,0,0
22ec49b0bda048ed,0,0,0,0,0,0
22f050e945f5cd96,0,0,0,0,0,0
22f983cd88a2f747,0,0,0,0,0,0
22f99ed3335f157e,0,0,0,0,0,0
22fc5f0899a2054c,0,0,0,0,0,0
23030656fde5c197,0,0,0,0,0,0
230d9f2635cc1a62,1,0,1,0,0,0
2311356e2b65403b,0,0,0,0,0,0
231f8eab05a6b9d1,0,0,0,0,0,0
2324d608a2a7956f,0,0,0,0,0,0
2326957cbcd7be3e,0,0,0,0,0,0
